id,host_id,host_since,host_is_superhost,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,property_type,room_type,bedrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_value,latitude,longitude
44529802,21167882,2014-09-10,False,34,True,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,3.0,4.0,281.0,5,180,13,2020-08-31,2022-04-25,3.46,3.46,52.351,4.896
44549965,34934554,2015-06-03,False,1,True,Oostelijk Havengebied - Indische Buurt,Entire condo,Entire home/apt,1.0,1.0,85.0,2,365,4,2021-09-13,2022-04-30,5.0,5.0,52.365,4.941
44568529,46161497,2015-10-09,True,1,True,Centrum-West,Entire rental unit,Entire home/apt,1.0,1.0,300.0,2,1125,19,2020-12-23,2022-05-08,5.0,4.89,52.372,4.891
44573658,9048125,2013-09-25,True,1,True,Buitenveldert - Zuidas,Private room in townhouse,Private room,1.0,1.0,90.0,2,1125,4,2020-09-30,2022-04-15,5.0,5.0,52.333,4.873
44583132,47636877,2015-10-28,False,2,True,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,1.0,2.0,280.0,7,1125,4,2021-08-20,2022-04-17,5.0,5.0,52.351,4.896
44587354,8603826,2013-09-03,False,1,True,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,1.0,1.0,100.0,21,1125,2,2021-08-14,2021-09-11,5.0,4.5,52.365,4.87
44590513,91022096,2016-08-20,False,1,True,De Baarsjes - Oud-West,Camper/RV,Entire home/apt,1.0,1.0,74.0,5,21,7,2020-09-11,2022-05-08,5.0,5.0,52.365,4.87
44607856,52163972,2015-12-24,False,2,True,De Pijp - Rivierenbuurt,Private room in rental unit,Private room,1.0,1.0,100.0,1,1125,1,2022-04-18,2022-04-18,5.0,5.0,52.351,4.896
44679022,30781750,2015-04-07,False,1,True,Noord-West,Private room in guest suite,Private room,,3.0,104.0,2,3,6,2021-11-02,2022-05-22,4.83,5.0,52.41,4.895
44947670,237371423,2019-01-18,True,8,True,Westerpark,Room in boutique hotel,Private room,1.0,1.0,272.0,1,365,17,2020-08-25,2020-12-05,4.71,4.65,52.386,4.874
45045046,363404652,2020-08-20,False,5,True,De Baarsjes - Oud-West,Room in boutique hotel,Private room,1.0,1.0,175.0,1,365,987,2020-08-27,2022-05-22,4.7,4.59,52.365,4.87
45047727,363404652,2020-08-20,False,5,True,De Baarsjes - Oud-West,Room in boutique hotel,Private room,1.0,1.0,205.0,1,365,114,2020-09-13,2022-04-25,4.65,4.58,52.365,4.87
45052496,349856190,2020-06-13,False,1,True,Centrum-West,Private room in rental unit,Private room,1.0,1.0,185.0,2,83,33,2021-05-02,2022-05-26,4.7,4.55,52.372,4.891
45061935,56809984,2016-01-31,False,1,True,IJburg - Zeeburgereiland,Entire rental unit,Entire home/apt,1.0,2.0,85.0,1,30,8,2020-10-07,2022-05-20,5.0,4.88,52.359,4.974
45072261,237150727,2019-01-17,False,3,True,Zuid,Room in hostel,Hotel room,1.0,1.0,64.0,1,365,31,2020-08-24,2020-11-20,4.81,4.74,52.345,4.876
45263913,6111974,2013-04-27,False,1,True,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,1.0,1.0,200.0,6,1125,5,2020-09-13,2022-04-18,5.0,4.8,52.351,4.896
45310935,366235174,2020-09-06,False,1,True,IJburg - Zeeburgereiland,Private room in houseboat,Private room,1.0,1.0,95.0,2,10,6,2021-07-18,2022-06-03,5.0,5.0,52.359,4.974
45327372,14597928,2014-04-22,True,2,True,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,1.0,1.0,247.0,1,1125,11,2021-08-30,2022-04-28,5.0,4.91,52.365,4.87
45354141,354532008,2020-07-07,False,4,True,Centrum-West,Room in aparthotel,Private room,1.0,,164.0,1,99,111,2020-09-12,2022-06-02,4.3,4.26,52.372,4.891
45364807,237371423,2019-01-18,True,8,True,Westerpark,Room in boutique hotel,Private room,1.0,1.0,273.0,1,365,3,2021-08-29,2021-11-08,4.67,4.67,52.386,4.874
45366221,120569848,2017-03-13,False,2,True,Slotervaart,Private room in rental unit,Private room,1.0,2.0,120.0,2,1125,5,2020-10-07,2021-04-28,5.0,4.8,52.357,4.833
45372746,363404652,2020-08-20,False,5,True,De Baarsjes - Oud-West,Room in boutique hotel,Private room,1.0,2.0,195.0,1,365,66,2020-09-13,2022-05-13,4.79,4.68,52.365,4.87
45377039,325145663,2020-01-07,False,8,True,De Aker - Nieuw Sloten,Room in hotel,Private room,1.0,1.0,198.0,1,365,5,2021-07-27,2022-02-20,4.0,3.6,52.345,4.805
45377198,325145663,2020-01-07,False,8,True,Slotervaart,Room in hotel,Private room,1.0,1.0,208.0,1,365,5,2020-09-20,2022-02-15,4.8,4.8,52.357,4.833
45377781,325145663,2020-01-07,False,8,True,Slotervaart,Room in hotel,Private room,1.0,3.0,253.0,1,365,14,2021-07-11,2022-04-29,4.29,4.14,52.357,4.833
45429116,363404652,2020-08-20,False,5,True,Zuid,Room in boutique hotel,Private room,1.0,3.0,270.0,1,365,158,2020-10-13,2022-05-22,4.7,4.58,52.345,4.876
45461175,367777006,2020-09-16,False,1,True,Oud-Oost,Entire rental unit,Entire home/apt,3.0,5.0,450.0,4,90,12,2021-07-19,2022-05-29,4.83,4.42,52.36,4.921
45463326,367808546,2020-09-16,False,7,True,Centrum-Oost,Room in hotel,Private room,1.0,2.0,162.0,1,1124,105,2020-10-01,2022-06-03,4.53,4.5,52.367,4.915
45464344,367808546,2020-09-16,False,7,True,Centrum-Oost,Room in hotel,Private room,1.0,1.0,137.0,1,60,179,2020-10-21,2022-06-03,4.55,4.51,52.367,4.915
45464448,367808546,2020-09-16,False,7,True,Centrum-Oost,Room in hotel,Private room,1.0,4.0,168.0,1,1125,45,2020-10-22,2022-06-02,4.2,4.24,52.367,4.915
45464812,79058909,2016-06-21,True,1,True,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,2.0,2.0,145.0,2,4,20,2021-07-19,2022-05-03,4.85,4.8,52.365,4.87
45465056,314064340,2019-12-03,True,3,True,Oud-Noord,Private room in home,Private room,2.0,2.0,211.0,2,1125,18,2021-05-23,2022-05-03,4.89,4.72,52.39,4.917
45525551,367471411,2020-09-14,False,2,True,Zuid,Room in hotel,Private room,1.0,1.0,96.0,1,99,12,2020-09-28,2021-02-02,4.08,4.08,52.345,4.876
45525638,367471411,2020-09-14,False,2,True,Zuid,Room in hotel,Private room,1.0,1.0,119.0,1,99,13,2020-10-01,2021-01-27,3.69,4.08,52.345,4.876
45525740,367471411,2020-09-14,False,2,True,Zuid,Room in hotel,Private room,1.0,3.0,131.0,1,99,2,2020-09-27,2020-10-04,4.5,4.5,52.345,4.876
45588996,19943613,2014-08-13,False,1,True,Centrum-West,Entire condo,Entire home/apt,1.0,1.0,300.0,4,365,1,2020-10-30,2020-10-30,5.0,5.0,52.372,4.891
45591405,368947992,2020-09-23,False,1,True,Centrum-West,Private room in bed and breakfast,Private room,2.0,2.0,249.0,1,1125,13,2020-10-11,2022-05-30,4.54,4.38,52.372,4.891
45600909,14574533,2014-04-22,False,20,True,De Baarsjes - Oud-West,Private room in bed and breakfast,Private room,1.0,3.0,288.0,1,1125,9,2021-02-07,2022-02-27,4.89,4.78,52.365,4.87
45615057,14574533,2014-04-22,False,20,True,De Baarsjes - Oud-West,Private room in bed and breakfast,Private room,1.0,1.0,143.0,1,1125,43,2020-11-18,2022-06-05,4.42,4.44,52.365,4.87
45615193,14574533,2014-04-22,False,20,True,De Baarsjes - Oud-West,Private room in bed and breakfast,Private room,1.0,2.0,134.0,1,1125,18,2021-07-11,2022-03-30,4.5,4.28,52.365,4.87
45615277,14574533,2014-04-22,False,20,True,De Baarsjes - Oud-West,Private room in bed and breakfast,Private room,1.0,2.0,143.0,1,1125,35,2020-10-20,2022-05-24,4.6,4.51,52.365,4.87
45615306,14574533,2014-04-22,False,20,True,De Baarsjes - Oud-West,Private room in bed and breakfast,Private room,1.0,1.0,217.0,1,1125,6,2021-09-12,2021-11-08,4.5,4.0,52.365,4.87
45615322,14574533,2014-04-22,False,20,True,De Baarsjes - Oud-West,Private room in bed and breakfast,Private room,1.0,1.0,138.0,1,1125,19,2021-08-06,2022-05-27,4.68,4.53,52.365,4.87
45635875,39131626,2015-07-21,False,3,True,Oud-Oost,Entire rental unit,Entire home/apt,1.0,1.0,129.0,4,1125,3,2020-10-24,2022-05-23,5.0,5.0,52.36,4.921
45681269,16849504,2014-06-16,False,4,True,Geuzenveld - Slotermeer,Entire rental unit,Entire home/apt,2.0,2.0,96.0,1,365,10,2021-03-21,2021-11-07,4.0,3.8,52.377,4.828
45695711,367808546,2020-09-16,False,7,True,Centrum-Oost,Room in hotel,Private room,1.0,3.0,162.0,1,60,184,2020-10-20,2022-06-01,4.51,4.48,52.367,4.915
45744936,367808546,2020-09-16,False,7,True,Centrum-Oost,Room in hotel,Private room,1.0,5.0,212.0,1,1125,54,2020-12-26,2022-06-02,4.35,4.24,52.367,4.915
45747871,29403408,2015-03-15,True,1,True,Centrum-West,Private room in bed and breakfast,Private room,1.0,1.0,143.0,2,1125,32,2020-11-19,2022-06-05,4.97,4.91,52.372,4.891
45761390,310835509,2019-11-20,False,1926,True,Bos en Lommer,Entire rental unit,Entire home/apt,1.0,2.0,267.0,1,1125,11,2021-05-05,2021-11-21,3.91,3.36,52.379,4.849
45763935,961670,2011-08-12,False,1,True,Westerpark,Entire rental unit,Entire home/apt,1.0,1.0,38.0,5,60,2,2020-12-05,2021-09-19,5.0,5.0,52.386,4.874
45822978,14975175,2014-05-01,False,1,True,De Aker - Nieuw Sloten,Entire home,Entire home/apt,2.0,1.0,92.0,1,1125,3,2021-11-28,2022-02-23,5.0,5.0,52.345,4.805
45949435,7320189,2013-07-06,False,1,True,Bos en Lommer,Entire rental unit,Entire home/apt,3.0,3.0,210.0,2,1125,2,2022-04-19,2022-04-21,5.0,5.0,52.379,4.849
45966716,372630511,2020-10-20,False,2,True,Oud-Noord,Private room in rental unit,Private room,2.0,3.0,120.0,3,10,6,2021-08-27,2022-05-22,4.17,3.83,52.39,4.917
45985252,372765497,2020-10-21,False,1,True,Centrum-West,Private room in bed and breakfast,Private room,1.0,2.0,236.0,2,1125,31,2020-12-06,2022-05-23,4.16,3.97,52.372,4.891
46046336,11115090,2014-01-08,False,1,True,Centrum-West,Entire rental unit,Entire home/apt,2.0,2.0,350.0,2,365,1,2022-04-22,2022-04-22,5.0,5.0,52.372,4.891
46115777,2028878,2012-03-29,True,7,True,Centrum-West,Entire rental unit,Entire home/apt,,1.0,76.0,3,1125,3,2020-11-19,2021-01-02,5.0,4.67,52.372,4.891
46136282,188162979,2018-05-06,False,1,True,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,1.0,1.0,105.0,2,28,6,2020-12-13,2022-06-01,5.0,5.0,52.351,4.896
46184998,15988854,2014-05-26,False,1,True,IJburg - Zeeburgereiland,Entire villa,Entire home/apt,4.0,5.0,455.0,4,16,2,2021-08-15,2022-05-03,4.0,4.0,52.359,4.974
46254494,222348949,2018-10-24,False,1,True,Centrum-West,Private room in rental unit,Private room,1.0,2.0,177.0,3,1125,23,2020-12-03,2022-05-09,4.26,4.35,52.372,4.891
46347062,375110745,2020-11-10,False,1,True,Centrum-West,Private room in rental unit,Private room,,1.0,183.0,3,1125,5,2021-05-16,2022-03-11,3.0,3.4,52.372,4.891
46347644,375115784,2020-11-10,False,2,True,Centrum-West,Private room in rental unit,Private room,,1.0,153.0,3,1125,13,2021-09-10,2022-05-05,4.38,4.62,52.372,4.891
46347796,375115784,2020-11-10,False,2,True,Centrum-West,Private room in rental unit,Private room,,1.0,153.0,3,1125,13,2020-12-14,2022-03-28,3.85,3.69,52.372,4.891
46368959,14574533,2014-04-22,False,20,True,De Baarsjes - Oud-West,Private room in bed and breakfast,Private room,1.0,1.0,217.0,1,1125,4,2021-08-02,2022-03-26,4.0,3.75,52.365,4.87
46369075,14574533,2014-04-22,False,20,True,De Baarsjes - Oud-West,Private room in bed and breakfast,Private room,1.0,3.0,288.0,1,1125,31,2021-01-31,2022-05-18,4.52,4.23,52.365,4.87
46369170,14574533,2014-04-22,False,20,True,De Baarsjes - Oud-West,Private room in bed and breakfast,Private room,1.0,1.0,138.0,1,1125,28,2020-12-13,2022-04-04,4.39,4.32,52.365,4.87
46369237,14574533,2014-04-22,False,20,True,De Baarsjes - Oud-West,Room in boutique hotel,Private room,1.0,1.0,143.0,1,1125,36,2021-01-23,2022-04-12,4.25,4.25,52.365,4.87
46369286,14574533,2014-04-22,False,20,True,De Baarsjes - Oud-West,Private room in bed and breakfast,Private room,1.0,1.0,143.0,1,1125,48,2021-01-24,2022-06-04,4.54,4.52,52.365,4.87
46374246,46691672,2015-10-16,False,73,True,Centrum-Oost,Private room in rental unit,Private room,1.0,2.0,250.0,3,1001,29,2021-06-14,2022-05-28,4.93,4.72,52.367,4.915
46389970,37004625,2015-06-29,False,1,True,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,1.0,2.0,140.0,5,1125,1,2020-12-17,2020-12-17,5.0,5.0,52.351,4.896
46403824,52095006,2015-12-23,False,2,True,Bos en Lommer,Entire rental unit,Entire home/apt,1.0,3.0,265.0,2,30,4,2022-01-19,2022-05-29,4.75,4.5,52.379,4.849
46478635,375961673,2020-11-17,False,9,True,Bos en Lommer,Entire serviced apartment,Entire home/apt,1.0,2.0,349.0,1,365,37,2021-01-01,2022-05-28,4.78,4.62,52.379,4.849
46498605,8006324,2013-08-07,False,1,True,Bos en Lommer,Entire rental unit,Entire home/apt,2.0,2.0,125.0,4,50,1,2022-02-08,2022-02-08,5.0,5.0,52.379,4.849
46502181,5619022,2013-03-25,True,3,True,Centrum-Oost,Private room in home,Private room,2.0,2.0,191.0,1,1125,54,2021-07-13,2022-06-04,4.8,4.61,52.367,4.915
46591961,375961673,2020-11-17,False,9,True,Bos en Lommer,Entire serviced apartment,Entire home/apt,,1.0,208.0,1,365,23,2020-11-26,2022-05-30,4.57,4.3,52.379,4.849
46591985,375961673,2020-11-17,False,9,True,Bos en Lommer,Entire serviced apartment,Entire home/apt,,2.0,222.0,1,365,294,2020-12-28,2022-06-04,4.74,4.5,52.379,4.849
46592004,375961673,2020-11-17,False,9,True,Bos en Lommer,Entire serviced apartment,Entire home/apt,1.0,2.0,362.0,1,365,2,2021-05-14,2021-08-08,4.5,4.0,52.379,4.849
46592046,375961673,2020-11-17,False,9,True,Bos en Lommer,Entire serviced apartment,Entire home/apt,2.0,4.0,397.0,1,365,115,2021-02-28,2022-05-23,4.65,4.47,52.379,4.849
46592073,375961673,2020-11-17,False,9,True,Bos en Lommer,Entire serviced apartment,Entire home/apt,2.0,4.0,424.0,1,365,179,2021-03-20,2022-06-04,4.74,4.55,52.379,4.849
46592126,375961673,2020-11-17,False,9,True,Bos en Lommer,Entire serviced apartment,Entire home/apt,3.0,6.0,670.0,1,365,129,2021-02-17,2022-06-02,4.65,4.43,52.379,4.849
46592145,375961673,2020-11-17,False,9,True,Bos en Lommer,Entire serviced apartment,Entire home/apt,2.0,4.0,615.0,1,365,8,2020-12-24,2022-05-20,3.88,3.25,52.379,4.849
46592190,375961673,2020-11-17,False,9,True,Bos en Lommer,Entire serviced apartment,Entire home/apt,3.0,6.0,810.0,1,365,18,2021-04-15,2022-05-30,4.39,4.11,52.379,4.849
46607274,613779,2011-05-22,False,3,True,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,1.0,1.0,165.0,1,1125,9,2021-10-10,2022-03-10,5.0,4.78,52.365,4.87
46631908,48703385,2015-11-10,False,1,True,Centrum-West,Entire loft,Entire home/apt,,2.0,218.0,2,1125,22,2020-12-07,2022-05-10,4.64,4.86,52.372,4.891
46745762,18880586,2014-07-25,False,1,True,Oud-Noord,Houseboat,Entire home/apt,2.0,1.0,175.0,4,1125,6,2021-05-08,2022-04-29,4.67,4.5,52.39,4.917
46953753,379498141,2020-12-11,False,1,True,Centrum-Oost,Private room in rental unit,Private room,1.0,2.0,195.0,1,1125,39,2020-12-16,2022-02-06,4.72,4.72,52.367,4.915
47017355,30890942,2015-04-09,True,4,True,Centrum-Oost,Room in aparthotel,Entire home/apt,1.0,1.0,299.0,1,6,25,2021-05-24,2022-05-02,4.84,4.56,52.367,4.915
47110768,380676508,2020-12-18,False,5,True,De Pijp - Rivierenbuurt,Room in boutique hotel,Hotel room,,,198.2765612327656,1,365,1,2021-01-17,2021-01-17,5.0,5.0,52.351,4.896
47352181,21167882,2014-09-10,False,34,True,Westerpark,Entire loft,Entire home/apt,1.0,1.0,192.0,3,120,15,2021-07-25,2022-05-02,4.47,4.2,52.386,4.874
47404893,382681673,2021-01-02,False,1,True,Centrum-Oost,Room in hotel,Private room,1.0,,999.0,7,30,7,2021-01-23,2021-08-29,3.86,4.71,52.367,4.915
47416878,10492777,2013-12-07,False,1,True,Oud-Oost,Entire condo,Entire home/apt,2.0,2.0,335.0,1,6,7,2021-07-25,2022-05-15,4.57,4.43,52.36,4.921
47573141,30890942,2015-04-09,True,4,True,Centrum-Oost,Room in aparthotel,Entire home/apt,1.0,1.0,249.0,7,27,6,2021-05-30,2022-05-08,4.83,4.5,52.367,4.915
47573699,30890942,2015-04-09,True,4,True,Centrum-Oost,Entire serviced apartment,Entire home/apt,1.0,,269.0,7,27,2,2021-06-01,2022-03-12,5.0,5.0,52.367,4.915
47709909,21167882,2014-09-10,False,34,True,Westerpark,Entire rental unit,Entire home/apt,1.0,1.0,227.0,3,120,27,2021-05-14,2022-05-02,4.44,4.04,52.386,4.874
47728246,5796250,2013-04-06,True,18,True,Centrum-West,Entire rental unit,Entire home/apt,1.0,1.0,100.0,7,180,3,2021-12-01,2022-04-04,4.67,4.67,52.372,4.891
47811447,19892519,2015-05-01,False,1,True,Westerpark,Entire rental unit,Entire home/apt,1.0,1.0,450.0,1,365,18,2021-02-14,2022-03-16,4.72,4.5,52.386,4.874
47882460,246190166,2019-03-01,False,4,True,Zuid,Entire serviced apartment,Entire home/apt,1.0,2.0,317.0,1,99,68,2021-01-31,2022-05-25,4.43,4.34,52.345,4.876
47899171,3899684,2012-10-17,True,15,True,Centrum-Oost,Private room in bed and breakfast,Private room,1.0,1.0,256.0,1,1125,37,2021-02-08,2022-04-28,4.97,4.81,52.367,4.915
47917082,510526,2011-04-15,False,1,True,Centrum-West,Private room in bed and breakfast,Private room,1.0,1.0,273.0,1,365,93,2021-02-05,2022-05-22,4.68,4.52,52.372,4.891
48005004,385072437,2021-01-18,False,1,True,Zuid,Entire serviced apartment,Entire home/apt,2.0,3.0,218.0,7,180,3,2021-11-08,2022-05-28,3.67,3.67,52.345,4.876
48036961,387026886,2021-02-02,False,4,True,Centrum-West,Entire serviced apartment,Entire home/apt,2.0,4.0,218.0,7,180,1,2022-04-09,2022-04-09,4.0,5.0,52.372,4.891
48037184,387026886,2021-02-02,False,4,True,Westerpark,Entire serviced apartment,Entire home/apt,3.0,6.0,359.0,7,180,2,2021-05-15,2021-08-16,5.0,4.0,52.386,4.874
48037288,387026886,2021-02-02,False,4,True,Westerpark,Entire serviced apartment,Entire home/apt,1.0,3.0,185.0,7,180,5,2021-04-17,2022-05-21,4.8,4.4,52.386,4.874
48037306,387026886,2021-02-02,False,4,True,Westerpark,Entire serviced apartment,Entire home/apt,2.0,4.0,218.0,7,180,1,2022-05-21,2022-05-21,5.0,5.0,52.386,4.874
48037887,384332098,2021-01-13,False,4,True,De Pijp - Rivierenbuurt,Entire serviced apartment,Entire home/apt,2.0,4.0,210.0,7,180,4,2021-08-06,2022-04-30,5.0,4.75,52.351,4.896
48037901,384332098,2021-01-13,False,4,True,De Pijp - Rivierenbuurt,Entire serviced apartment,Entire home/apt,1.0,2.0,166.0,7,180,3,2022-05-08,2022-05-18,3.33,3.67,52.351,4.896
48037915,384332098,2021-01-13,False,4,True,De Pijp - Rivierenbuurt,Entire serviced apartment,Entire home/apt,2.0,2.0,340.0,7,180,6,2021-10-10,2022-04-17,4.83,4.67,52.351,4.896
48066023,50268303,2015-12-01,False,1,True,De Pijp - Rivierenbuurt,Entire condo,Entire home/apt,1.0,2.0,199.0,2,8,9,2021-03-02,2022-05-22,4.89,4.78,52.351,4.896
48132257,35610446,2015-06-12,False,2,True,Westerpark,Camper/RV,Entire home/apt,,,105.0,2,1125,2,2021-08-29,2022-05-16,5.0,4.5,52.386,4.874
48202921,3058379,2012-07-25,False,1,True,Bos en Lommer,Entire rental unit,Entire home/apt,1.0,1.0,225.0,3,14,6,2021-09-05,2022-04-24,4.5,4.17,52.379,4.849
48220980,510526,2011-04-15,False,1,True,Centrum-West,Private room in bed and breakfast,Private room,1.0,2.0,251.0,1,365,49,2021-03-12,2022-05-21,4.51,4.29,52.372,4.891
48305619,176320082,2018-03-03,False,11,True,Centrum-Oost,Private room in rental unit,Private room,1.0,3.0,99.0,1,1125,125,2021-04-25,2022-06-02,4.7,4.64,52.367,4.915
48514864,75415761,2016-06-02,False,5,True,Noord-Oost,Private room in home,Private room,1.0,1.0,169.0,2,32,4,2021-07-01,2022-04-18,5.0,4.75,52.4009,4.935
48579568,391929878,2021-03-10,False,6,True,Centrum-West,Private room in bed and breakfast,Private room,,1.0,164.0,1,1125,19,2021-04-05,2022-04-21,4.16,4.21,52.372,4.891
48585578,391929878,2021-03-10,False,6,True,Centrum-West,Private room in bed and breakfast,Private room,,1.0,144.0,1,1125,25,2021-03-28,2022-04-09,4.6,4.36,52.372,4.891
48598128,391929878,2021-03-10,False,6,True,Watergraafsmeer,Room in hotel,Private room,2.0,3.0,255.0,2,30,16,2021-05-16,2022-05-17,4.88,4.69,52.349,4.941
48625319,57907555,2016-02-08,False,2,True,Centrum-West,Entire rental unit,Entire home/apt,2.0,2.0,82.0,2,1125,6,2022-01-11,2022-05-24,4.5,4.33,52.372,4.891
48636182,1297642,2011-10-16,False,1,True,Geuzenveld - Slotermeer,Entire townhouse,Entire home/apt,3.0,3.0,335.0,3,1125,3,2021-08-15,2022-05-09,5.0,5.0,52.377,4.828
48668767,391929878,2021-03-10,False,6,True,Watergraafsmeer,Room in hotel,Private room,2.0,3.0,286.0,2,30,14,2021-08-26,2022-05-15,5.0,4.71,52.349,4.941
48668901,391929878,2021-03-10,False,6,True,Watergraafsmeer,Room in hotel,Private room,2.0,3.0,265.0,2,30,21,2021-07-18,2022-05-22,4.9,4.76,52.349,4.941
48668956,391929878,2021-03-10,False,6,True,Watergraafsmeer,Room in hotel,Private room,2.0,3.0,255.0,2,30,28,2021-07-18,2022-05-21,4.89,4.75,52.349,4.941
48708182,107863257,2016-12-20,True,1,True,Oostelijk Havengebied - Indische Buurt,Entire rental unit,Entire home/apt,1.0,1.0,139.0,2,1125,10,2021-07-12,2022-05-29,5.0,4.8,52.365,4.941
48714757,40965630,2015-08-09,False,1,True,Oud-Oost,Entire rental unit,Entire home/apt,2.0,2.0,75.0,7,365,1,2021-08-27,2021-08-27,5.0,5.0,52.36,4.921
48778366,87948506,2016-08-04,False,1,True,Bijlmer-Oost,Entire home,Entire home/apt,2.0,2.0,220.0,3,15,2,2022-05-02,2022-05-06,5.0,5.0,52.323,4.96
48818438,654993,2011-06-02,False,2,True,De Baarsjes - Oud-West,Private room in rental unit,Private room,1.0,1.0,111.0,3,30,14,2021-09-05,2022-05-23,4.79,4.64,52.365,4.87
48841483,141658613,2017-07-21,False,5,True,Centrum-West,Entire rental unit,Entire home/apt,2.0,4.0,275.0,2,30,17,2021-04-11,2022-05-13,4.29,4.12,52.372,4.891
48842752,141658613,2017-07-21,False,5,True,Centrum-Oost,Private room in guest suite,Private room,1.0,2.0,102.0,2,30,2,2021-09-05,2021-09-20,5.0,5.0,52.367,4.915
48842950,141658613,2017-07-21,False,5,True,Centrum-Oost,Private room in guest suite,Private room,1.0,2.0,101.0,2,30,9,2021-05-05,2022-03-12,4.56,4.67,52.367,4.915
48875301,141658613,2017-07-21,False,5,True,Centrum-West,Entire rental unit,Entire home/apt,2.0,4.0,275.0,2,30,11,2021-06-13,2022-05-14,4.64,4.27,52.372,4.891
48935523,103023330,2016-11-08,False,1,True,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,1.0,1.0,201.0,2,4,5,2021-06-12,2022-04-18,4.8,4.6,52.365,4.87
48945665,8862907,2013-09-16,False,1,True,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,2.0,2.0,130.0,3,30,6,2021-08-30,2022-05-02,4.83,4.83,52.351,4.896
48947535,4456680,2012-12-21,True,13,True,Centrum-West,Entire townhouse,Entire home/apt,4.0,4.0,336.0,7,1125,3,2021-06-29,2022-05-04,5.0,4.67,52.372,4.891
48949401,21167882,2014-09-10,False,34,True,Westerpark,Entire rental unit,Entire home/apt,1.0,1.0,210.0,3,120,37,2021-04-06,2022-05-22,4.35,4.14,52.386,4.874
48949415,21167882,2014-09-10,False,34,True,Westerpark,Entire rental unit,Entire home/apt,1.0,1.0,216.0,3,120,72,2021-04-30,2022-05-22,4.72,4.53,52.386,4.874
